Source,Destination,Duration,Route,Stations,Interchanges,Normal Fare,Concessional Fare(Sunday and national holiday)
Pedamma Temple,MG Bus station,32 Min,@Blue: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station:,15,1,45,45
Pedamma Temple,Miyapur,35 Min,@Blue: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony: JNTU College: Miyapur:,16,1,45,45
Pedamma Temple,Moosapet,22 Min,@Blue: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet:,11,1,35,35
Pedamma Temple,Musarambagh,38 Min,@Blue: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh:,18,1,45,45
Pedamma Temple,Nagole,41 Min,@Blue: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI: Uppal Stadium: Uppal: Nagole:,19,0,55,55
Pedamma Temple,Nampally,26 Min,@Blue: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally:,12,1,40,40
Pedamma Temple,New Market,36 Min,@Blue: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market:,17,1,45,45
Pedamma Temple,NGRI,35 Min,@Blue: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI:,16,0,50,50
Pedamma Temple,Osmania Medical College,30 Min,@Blue: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College:,14,1,40,40
Pedamma Temple,Parade Grounds,22 Min,@Blue: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds:,11,0,40,40
Pedamma Temple,Paradise,20 Min,@Blue: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise:,10,0,40,40
Pedamma Temple,Prakash Nagar,16 Min,@Blue: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar:,8,0,35,35
Pedamma Temple,Punjagutta,15 Min,@Blue: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta:,7,1,30,30
Pedamma Temple,Rasool Pura,18 Min,@Blue: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura:,9,0,35,35
Pedamma Temple,S R Nagar,14 Min,@Blue: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: S R Nagar:,7,1,25,25
Pedamma Temple,Secunderabad,25 Min,@Blue: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad:,12,0,40,40
Pedamma Temple,Tarnaka,30 Min,@Blue: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka:,14,0,45,45
Pedamma Temple,Uppal,39 Min,@Blue: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI: Uppal Stadium: Uppal:,18,0,50,50
Pedamma Temple,Uppal Stadium,37 Min,@Blue: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar: Ameerpet: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI: Uppal Stadium:,17,0,50,50
Pedamma Temple,Victoria Memorial,45 Min,@Blue: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda: Madhura Nagar:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri: Victoria Memorial:,21,1,50,50
Pedamma Temple,Yusuf Guda,7 Min,@Blue: Pedamma Temple: Jubilee Hills Check Post: Jubilee Hills Road No 5: Yusuf Guda:,4,0,15,15
Prakash Nagar,Ameerpet,4 Min,@Blue: Prakash Nagar: Begumpet:;@Red: Ameerpet:,3,1,15,15
Prakash Nagar,Assembly,16 Min,@Blue: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly:,8,1,35,35
Prakash Nagar,Balanagar,16 Min,@Blue: Prakash Nagar: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar:,9,1,35,35
Prakash Nagar,Begumpet,2 Min,@Blue: Prakash Nagar: Begumpet:,2,0,10,10
Prakash Nagar,Bharat Nagar,12 Min,@Blue: Prakash Nagar: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar:,7,1,30,30
Prakash Nagar,Chaitanyapuri,35 Min,@Blue: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri:,17,1,45,45
Prakash Nagar,Dilsukhnagar,33 Min,@Blue: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar:,16,1,45,45
Prakash Nagar,Durgam Chervu,21 Min,@Blue: Prakash Nagar: Begumpet: Ameerpet: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple: Madhapur: Durgam Chervu:,10,0,40,40
Prakash Nagar,Erragadda,10 Min,@Blue: Prakash Nagar: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda:,6,1,25,25
Prakash Nagar,ESI Hospital,8 Min,@Blue: Prakash Nagar: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital:,5,1,25,25
Prakash Nagar,Gandhi Bhavan,20 Min,@Blue: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan:,10,1,40,40
Prakash Nagar,Habsiguda,17 Min,@Blue: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda:,8,0,35,35
Prakash Nagar,Hitech City,23 Min,@Blue: Prakash Nagar: Begumpet: Ameerpet: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple: Madhapur: Durgam Chervu: Hitech City:,11,0,40,40
Prakash Nagar,Irrum Manzil,9 Min,@Blue: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil:,5,1,25,25
Prakash Nagar,JNTU College,24 Min,@Blue: Prakash Nagar: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony: JNTU College:,12,1,40,40
Prakash Nagar,Jubilee Hills Check Post,14 Min,@Blue: Prakash Nagar: Begumpet: Ameerpet: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post:,7,0,30,30
Prakash Nagar,Jubilee Hills Road No 5,11 Min,@Blue: Prakash Nagar: Begumpet: Ameerpet: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5:,6,0,30,30
Prakash Nagar,Khairatabad,12 Min,@Blue: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad:,6,1,30,30
Prakash Nagar,KPHB Colony,21 Min,@Blue: Prakash Nagar: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony:,11,1,40,40
Prakash Nagar,Kukatpally,18 Min,@Blue: Prakash Nagar: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally:,10,1,35,35
Prakash Nagar,Lakdikapul,14 Min,@Blue: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul:,7,1,30,30
Prakash Nagar,LB Nagar,39 Min,@Blue: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri: Victoria Memorial: LB Nagar:,19,1,50,50
Prakash Nagar,Madhapur,18 Min,@Blue: Prakash Nagar: Begumpet: Ameerpet: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple: Madhapur:,9,0,35,35
Prakash Nagar,Madhura Nagar,6 Min,@Blue: Prakash Nagar: Begumpet: Ameerpet: Madhura Nagar:,4,0,15,15
Prakash Nagar,Malakpet,26 Min,@Blue: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet:,13,1,40,40
Prakash Nagar,Mettuguda,12 Min,@Blue: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda:,6,0,30,30
Prakash Nagar,MG Bus station,24 Min,@Blue: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station:,12,1,40,40
Prakash Nagar,Miyapur,27 Min,@Blue: Prakash Nagar: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony: JNTU College: Miyapur:,13,1,45,45
Prakash Nagar,Moosapet,14 Min,@Blue: Prakash Nagar: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet:,8,1,30,30
Prakash Nagar,Musarambagh,30 Min,@Blue: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh:,15,1,45,45
Prakash Nagar,Nagole,25 Min,@Blue: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI: Uppal Stadium: Uppal: Nagole:,12,0,40,40
Prakash Nagar,Nampally,18 Min,@Blue: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally:,9,1,35,35
Prakash Nagar,New Market,28 Min,@Blue: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market:,14,1,40,40
Prakash Nagar,NGRI,19 Min,@Blue: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI:,9,0,40,40
Prakash Nagar,Osmania Medical College,22 Min,@Blue: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College:,11,1,40,40
Prakash Nagar,Parade Grounds,6 Min,@Blue: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds:,4,0,15,15
Prakash Nagar,Paradise,4 Min,@Blue: Prakash Nagar: Rasool Pura: Paradise:,3,0,15,15
Prakash Nagar,Pedamma Temple,16 Min,@Blue: Prakash Nagar: Begumpet: Ameerpet: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple:,8,0,35,35
Prakash Nagar,Punjagutta,7 Min,@Blue: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta:,4,1,25,25
Prakash Nagar,Rasool Pura,2 Min,@Blue: Prakash Nagar: Rasool Pura:,2,0,10,10
Prakash Nagar,S R Nagar,6 Min,@Blue: Prakash Nagar: Begumpet:;@Red: Ameerpet: S R Nagar:,4,1,15,15
Prakash Nagar,Secunderabad,9 Min,@Blue: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad:,5,0,25,25
Prakash Nagar,Tarnaka,14 Min,@Blue: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka:,7,0,35,35
Prakash Nagar,Uppal,23 Min,@Blue: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI: Uppal Stadium: Uppal:,11,0,40,40
Prakash Nagar,Uppal Stadium,21 Min,@Blue: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI: Uppal Stadium:,10,0,40,40
Prakash Nagar,Victoria Memorial,37 Min,@Blue: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri: Victoria Memorial:,18,1,50,50
Prakash Nagar,Yusuf Guda,9 Min,@Blue: Prakash Nagar: Begumpet: Ameerpet: Madhura Nagar: Yusuf Guda:,5,0,25,25
Punjagutta,Ameerpet,3 Min,@Red: Punjagutta: Ameerpet:,2,0,10,10
Punjagutta,Assembly,9 Min,@Red: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly:,5,0,25,25
Punjagutta,Balanagar,15 Min,@Red: Punjagutta: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar:,8,0,30,30
Punjagutta,Begumpet,5 Min,@Red: Punjagutta: Ameerpet:;@Blue: Begumpet:,3,1,15,15
Punjagutta,Bharat Nagar,11 Min,@Red: Punjagutta: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar:,6,0,25,25
Punjagutta,Chaitanyapuri,28 Min,@Red: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri:,14,0,40,40
Punjagutta,Dilsukhnagar,26 Min,@Red: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar:,13,0,40,40
Punjagutta,Durgam Chervu,20 Min,@Red: Punjagutta: Ameerpet:;@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple: Madhapur: Durgam Chervu:,9,1,35,35
Punjagutta,Erragadda,9 Min,@Red: Punjagutta: Ameerpet: S R Nagar: ESI Hospital: Erragadda:,5,0,15,15
Punjagutta,ESI Hospital,7 Min,@Red: Punjagutta: Ameerpet: S R Nagar: ESI Hospital:,4,0,15,15
Punjagutta,Gandhi Bhavan,13 Min,@Red: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan:,7,0,30,30
Punjagutta,Habsiguda,24 Min,@Red: Punjagutta: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda:,11,1,40,40
Punjagutta,Hitech City,22 Min,@Red: Punjagutta: Ameerpet:;@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple: Madhapur: Durgam Chervu: Hitech City:,10,1,40,40
Punjagutta,Irrum Manzil,2 Min,@Red: Punjagutta: Irrum Manzil:,2,0,10,10
Punjagutta,JNTU College,23 Min,@Red: Punjagutta: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony: JNTU College:,11,0,40,40
Punjagutta,Jubilee Hills Check Post,13 Min,@Red: Punjagutta: Ameerpet:;@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post:,6,1,25,25
Punjagutta,Jubilee Hills Road No 5,10 Min,@Red: Punjagutta: Ameerpet:;@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5:,5,1,25,25
Punjagutta,Khairatabad,5 Min,@Red: Punjagutta: Irrum Manzil: Khairatabad:,3,0,15,15
Punjagutta,KPHB Colony,20 Min,@Red: Punjagutta: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony:,10,0,35,35
Punjagutta,Kukatpally,17 Min,@Red: Punjagutta: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally:,9,0,30,30
Punjagutta,Lakdikapul,7 Min,@Red: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul:,4,0,15,15
Punjagutta,LB Nagar,32 Min,@Red: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri: Victoria Memorial: LB Nagar:,16,0,45,45
Punjagutta,Madhapur,17 Min,@Red: Punjagutta: Ameerpet:;@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple: Madhapur:,8,1,30,30
Punjagutta,Madhura Nagar,5 Min,@Red: Punjagutta: Ameerpet:;@Blue: Madhura Nagar:,3,1,15,15
Punjagutta,Malakpet,19 Min,@Red: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet:,10,0,35,35
Punjagutta,Mettuguda,19 Min,@Red: Punjagutta: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda:,9,1,40,40
Punjagutta,MG Bus station,17 Min,@Red: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station:,9,0,30,30
Punjagutta,Miyapur,26 Min,@Red: Punjagutta: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony: JNTU College: Miyapur:,12,0,40,40
Punjagutta,Moosapet,13 Min,@Red: Punjagutta: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet:,7,0,25,25
Punjagutta,Musarambagh,23 Min,@Red: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh:,12,0,40,40
Punjagutta,Nagole,32 Min,@Red: Punjagutta: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI: Uppal Stadium: Uppal: Nagole:,15,1,50,50
Punjagutta,Nampally,11 Min,@Red: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally:,6,0,25,25
Punjagutta,New Market,21 Min,@Red: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market:,11,0,35,35
Punjagutta,NGRI,26 Min,@Red: Punjagutta: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI:,12,1,45,45
Punjagutta,Osmania Medical College,15 Min,@Red: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College:,8,0,30,30
Punjagutta,Parade Grounds,13 Min,@Red: Punjagutta: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds:,7,1,30,30
Punjagutta,Paradise,11 Min,@Red: Punjagutta: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise:,6,1,30,30
Punjagutta,Pedamma Temple,15 Min,@Red: Punjagutta: Ameerpet:;@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple:,7,1,30,30
Punjagutta,Prakash Nagar,7 Min,@Red: Punjagutta: Ameerpet:;@Blue: Begumpet: Prakash Nagar:,4,1,25,25
Punjagutta,Rasool Pura,9 Min,@Red: Punjagutta: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura:,5,1,25,25
Punjagutta,S R Nagar,5 Min,@Red: Punjagutta: Ameerpet: S R Nagar:,3,0,15,15
Punjagutta,Secunderabad,16 Min,@Red: Punjagutta: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad:,8,1,35,35
Punjagutta,Tarnaka,21 Min,@Red: Punjagutta: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka:,10,1,40,40
Punjagutta,Uppal,30 Min,@Red: Punjagutta: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI: Uppal Stadium: Uppal:,14,1,45,45
Punjagutta,Uppal Stadium,28 Min,@Red: Punjagutta: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI: Uppal Stadium:,13,1,45,45
Punjagutta,Victoria Memorial,30 Min,@Red: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri: Victoria Memorial:,15,0,45,45
Punjagutta,Yusuf Guda,8 Min,@Red: Punjagutta: Ameerpet:;@Blue: Madhura Nagar: Yusuf Guda:,4,1,15,15
Rasool Pura,Ameerpet,6 Min,@Blue: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet:,4,1,25,25
Rasool Pura,Assembly,18 Min,@Blue: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly:,9,1,35,35
Rasool Pura,Balanagar,18 Min,@Blue: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar:,10,1,35,35
Rasool Pura,Begumpet,4 Min,@Blue: Rasool Pura: Prakash Nagar: Begumpet:,3,0,15,15
Rasool Pura,Bharat Nagar,14 Min,@Blue: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar:,8,1,30,30
Rasool Pura,Chaitanyapuri,37 Min,@Blue: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri:,18,1,50,50
Rasool Pura,Dilsukhnagar,35 Min,@Blue: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar:,17,1,45,45
Rasool Pura,Durgam Chervu,23 Min,@Blue: Rasool Pura: Prakash Nagar: Begumpet: Ameerpet: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple: Madhapur: Durgam Chervu:,11,0,40,40
Rasool Pura,Erragadda,12 Min,@Blue: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda:,7,1,30,30
Rasool Pura,ESI Hospital,10 Min,@Blue: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital:,6,1,25,25
Rasool Pura,Gandhi Bhavan,22 Min,@Blue: Rasool Pura: Prakash Nagar: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan:,11,1,40,40
Rasool Pura,Habsiguda,15 Min,@Blue: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda:,7,0,35,35
